source_click_dt,clientType,source,total_user_series,ep2_same_day_users,ep10_same_day_users,ep20_same_day_users,ep30_same_day_users,ep50_same_day_users,ep2_3day_users,ep10_3day_users,ep20_3day_users,ep30_3day_users,ep50_3day_users
2026-02-18,both,search_results,84991,46277,25489,20120,17855,10916,46883,26515,21312,19405,12496
2026-02-18,both,interstitials,67537,31228,20671,18603,17171,7091,32466,22337,20654,19752,8724
2026-02-18,both,from_notifications,14806,4688,2472,1988,1628,816,4842,2689,2298,2004,1128
2026-02-18,both,from_mlt,19342,8891,4154,3410,2947,1708,9102,4465,3803,3392,2089
2026-02-18,both,series_widget_horizontal,7687,4385,2607,2091,1835,1126,4468,2791,2315,2105,1381
2026-02-18,both,genre_page,6050,4121,2331,2037,1746,1064,4197,2474,2210,1947,1253
2026-02-18,both,series_landscape_carousel,674,520,412,384,350,257,529,429,411,390,297
2026-02-18,both,for_you_feed,9612,6546,5074,4641,4176,2604,6710,5364,5033,4671,3084
2026-02-18,both,ranking_page,2047,1337,896,822,721,377,1363,938,884,785,429
2026-02-18,both,from_manage_subscription,112,65,42,34,29,21,66,42,36,31,23
2026-02-18,both,from_undo_cancellation_screen,37,22,10,9,9,4,22,11,9,9,5
2026-02-19,Android,continue_watching,82175,40517,38104,37754,37443,27772,40781,38489,38320,38221,28775
2026-02-19,Android,from_mlt,9925,4274,1830,1460,1267,822,4325,1891,1525,1333,889
2026-02-19,Android,hero_widget,31913,22778,17234,16297,15250,9515,22927,17449,16586,15646,9938
2026-02-19,Android,series_widget_grid_3,61853,26330,19040,17825,16704,10628,26511,19344,18239,17209,11094
2026-02-19,Android,from_redirection,28909,22372,17800,15852,14022,8352,22430,17913,16018,14270,8603
2026-02-19,Android,search_results,50727,27524,15969,12822,11592,7302,27678,16190,13032,11837,7529
2026-02-19,Android,series_widget_grid_2,100548,56312,36252,31381,28350,18364,56606,36786,32019,29133,19133
2026-02-19,ios,from_undo_cancellation_screen,22,11,5,7,6,2,11,5,8,7,3
2026-02-19,Android,search_landing_page,14219,4592,3520,3420,3246,1857,4620,3563,3474,3320,1922
2026-02-19,Android,interstitials,37342,16829,11044,9882,9231,5988,17092,11337,10238,9663,6458
2026-02-19,Android,from_notifications,6912,2253,1212,1033,910,506,2270,1234,1053,936,538
2026-02-19,Android,for_you_feed,6115,4170,3347,3097,2842,1923,4214,3405,3169,2920,1993
2026-02-19,ios,search_results,4401,2511,1555,1447,1331,780,2525,1574,1471,1356,806
2026-02-19,Android,series_widget_horizontal,4329,2463,1564,1270,1145,728,2476,1589,1303,1178,761
2026-02-19,ios,series_widget_grid_2,4486,2523,1761,1640,1494,926,2542,1788,1678,1545,977
2026-02-19,Android,genre_page,3345,2266,1328,1164,991,616,2280,1356,1200,1027,647
2026-02-19,Android,ranking_page,1128,750,506,487,432,233,754,509,489,438,241
2026-02-19,ios,search_landing_page,868,352,274,279,265,153,353,277,284,272,163
2026-02-19,ios,series_widget_grid_3,2620,1174,853,865,812,499,1184,874,890,841,526
2026-02-19,ios,interstitials,1074,499,344,319,300,227,502,353,331,317,246
2026-02-19,Android,series_landscape_carousel,407,330,265,250,243,176,335,273,259,257,188
2026-02-19,ios,from_mlt,1523,1072,680,599,544,335,1073,692,615,561,349
2026-02-19,Android,from_manage_subscription,81,43,24,24,18,15,43,26,26,19,16
2026-02-19,ios,genre_page,478,341,195,177,158,111,342,200,184,165,115
2026-02-19,ios,ranking_page,119,81,51,48,42,26,81,52,48,43,27
2026-02-19,both,series_widget_grid_3,64467,27504,19893,18690,17516,11127,27695,20218,19129,18050,11620
2026-02-19,both,interstitials,38416,17328,11388,10201,9531,6215,17594,11690,10569,9980,6704
2026-02-19,both,continue_watching,82175,40517,38104,37754,37443,27772,40781,38489,38320,38221,28775
2026-02-19,both,series_widget_grid_2,105034,58835,38013,33021,29844,19290,59148,38574,33697,30678,20110
2026-02-19,both,hero_widget,31913,22778,17234,16297,15250,9515,22927,17449,16586,15646,9938
2026-02-19,both,search_landing_page,15087,4944,3794,3699,3511,2010,4973,3840,3758,3592,2085
2026-02-19,both,from_notifications,6912,2253,1212,1033,910,506,2270,1234,1053,936,538
2026-02-19,both,from_redirection,28909,22372,17800,15852,14022,8352,22430,17913,16018,14270,8603
2026-02-19,both,series_widget_horizontal,4329,2463,1564,1270,1145,728,2476,1589,1303,1178,761
2026-02-19,both,search_results,55125,30035,17524,14269,12923,8082,30203,17764,14503,13193,8335
2026-02-19,both,from_mlt,11448,5346,2510,2059,1811,1157,5398,2583,2140,1894,1238
2026-02-19,both,for_you_feed,6115,4170,3347,3097,2842,1923,4214,3405,3169,2920,1993
2026-02-19,both,genre_page,3823,2607,1523,1341,1149,727,2622,1556,1384,1192,762
2026-02-19,both,ranking_page,1247,831,557,535,474,259,835,561,537,481,268
2026-02-19,both,series_landscape_carousel,407,330,265,250,243,176,335,273,259,257,188
2026-02-19,both,from_manage_subscription,81,43,24,24,18,15,43,26,26,19,16
2026-02-19,both,from_undo_cancellation_screen,22,11,5,7,6,2,11,5,8,7,3
